История перемещений робота
Формат: {A, V, U}
[733] {A=229.18, V=5, U=0}
[734] {A=286.48, V=5, U=2}
[735] {A=286.48, V=5, U=2}
[736] {A=286.48, V=5, U=2}
[737] {A=229.18, V=5, U=0}
[738] {A=229.18, V=5, U=0}
[739] {A=229.18, V=5, U=0}
[740] {A=286.48, V=5, U=2}
[741] {A=286.48, V=5, U=2}
[742] {A=286.48, V=5, U=2}
[743] {A=286.48, V=5, U=2}
[744] {A=229.18, V=6, U=0}
[745] {A=229.18, V=5, U=0}
[746] {A=229.18, V=5, U=0}
[747] {A=229.18, V=5, U=0}
[748] {A=229.18, V=5, U=0}
[749] {A=286.48, V=5, U=2}
[750] {A=286.48, V=5, U=2}
[751] {A=286.48, V=5, U=2}
[752] {A=286.48, V=5, U=2}
[753] {A=286.48, V=5, U=2}
[754] {A=229.18, V=6, U=0}
[755] {A=229.18, V=5, U=0}
[756] {A=229.18, V=5, U=0}
[757] {A=229.18, V=5, U=0}
[758] {A=229.18, V=5, U=0}
[759] {A=286.48, V=5, U=2}
[760] {A=286.48, V=5, U=2}
[761] {A=286.48, V=5, U=2}
[762] {A=286.48, V=5, U=2}
[763] {A=286.48, V=5, U=2}
[764] {A=286.48, V=6, U=1}
[765] {A=229.18, V=6, U=0}
[766] {A=229.18, V=5, U=0}
[767] {A=229.18, V=5, U=0}
[768] {A=229.18, V=5, U=0}
[769] {A=229.18, V=5, U=0}
[770] {A=286.48, V=5, U=2}
[771] {A=286.48, V=5, U=2}
[772] {A=286.48, V=5, U=2}
[773] {A=286.48, V=5, U=2}
[774] {A=286.48, V=5, U=2}
[775] {A=229.18, V=6, U=0}
[776] {A=229.18, V=5, U=0}
[777] {A=229.18, V=5, U=0}
[778] {A=229.18, V=5, U=0}
[779] {A=229.18, V=5, U=0}
[780] {A=286.48, V=5, U=2}
[781] {A=286.48, V=5, U=2}
[782] {A=286.48, V=5, U=2}
[783] {A=286.48, V=5, U=2}
[784] {A=286.48, V=5, U=2}
[785] {A=229.18, V=6, U=0}
[786] {A=229.18, V=5, U=0}
[787] {A=229.18, V=5, U=0}
[788] {A=229.18, V=5, U=0}
[789] {A=286.48, V=5, U=2}
[790] {A=286.48, V=5, U=2}
[791] {A=286.48, V=5, U=2}
[792] {A=229.18, V=5, U=0}
[793] {A=229.18, V=5, U=0}
[794] {A=229.18, V=5, U=0}
[795] {A=286.48, V=5, U=2}
[796] {A=286.48, V=5, U=2}
[797] {A=286.48, V=5, U=2}
[798] {A=229.18, V=5, U=0}
[799] {A=229.18, V=5, U=0}
[800] {A=286.48, V=5, U=2}
[801] {A=229.18, V=5, U=0}
[802] {A=286.48, V=5, U=2}
[803] {A=286.48, V=5, U=2}
[804] {A=229.18, V=5, U=0}
[805] {A=229.18, V=5, U=0}
[806] {A=229.18, V=5, U=0}
[807] {A=286.48, V=5, U=2}
[808] {A=286.48, V=5, U=2}
[809] {A=286.48, V=5, U=2}
[810] {A=229.18, V=5, U=0}
[811] {A=229.18, V=5, U=0}
[812] {A=229.18, V=5, U=0}
[813] {A=286.48, V=5, U=2}
[814] {A=286.48, V=5, U=2}
[815] {A=286.48, V=5, U=2}
[816] {A=286.48, V=5, U=2}
[817] {A=229.18, V=6, U=0}
[818] {A=229.18, V=5, U=0}
[819] {A=229.18, V=5, U=0}
[820] {A=229.18, V=5, U=0}
[821] {A=229.18, V=5, U=0}
[822] {A=286.48, V=5, U=2}
[823] {A=286.48, V=5, U=2}
[824] {A=286.48, V=5, U=2}
[825] {A=286.48, V=5, U=2}
[826] {A=286.48, V=5, U=2}
[827] {A=229.18, V=6, U=0}
[828] {A=229.18, V=5, U=0}
[829] {A=229.18, V=5, U=0}
[830] {A=229.18, V=5, U=0}
[831] {A=229.18, V=5, U=0}
[832] {A=286.48, V=5, U=2}
[833] {A=286.48, V=5, U=2}
[834] {A=286.48, V=5, U=2}
[835] {A=286.48, V=5, U=2}
[836] {A=286.48, V=5, U=2}
[837] {A=286.48, V=6, U=1}
[838] {A=229.18, V=6, U=0}
[839] {A=229.18, V=5, U=0}
[840] {A=229.18, V=5, U=0}
[841] {A=229.18, V=5, U=0}
[842] {A=229.18, V=5, U=0}
[843] {A=286.48, V=5, U=2}
[844] {A=286.48, V=5, U=2}
[845] {A=286.48, V=5, U=2}
[846] {A=286.48, V=5, U=2}
[847] {A=286.48, V=5, U=2}
[848] {A=229.18, V=6, U=0}
[849] {A=229.18, V=5, U=0}
[850] {A=229.18, V=5, U=0}
[851] {A=229.18, V=5, U=0}
[852] {A=229.18, V=5, U=1}
[853] {A=286.48, V=5, U=2}
[854] {A=286.48, V=5, U=2}
[855] {A=286.48, V=5, U=2}
[856] {A=229.18, V=5, U=0}
[857] {A=229.18, V=5, U=0}
[858] {A=286.48, V=5, U=2}
[859] {A=229.18, V=5, U=0}
[860] {A=286.48, V=5, U=2}
[861] {A=229.18, V=5, U=0}
[862] {A=286.48, V=5, U=2}
[863] {A=286.48, V=5, U=2}
[864] {A=229.18, V=5, U=0}
[865] {A=229.18, V=5, U=0}
[866] {A=229.18, V=5, U=0}
[867] {A=286.48, V=5, U=2}
[868] {A=286.48, V=5, U=2}
[869] {A=286.48, V=5, U=2}
[870] {A=229.18, V=5, U=0}
[871] {A=229.18, V=5, U=0}
[872] {A=229.18, V=5, U=0}
[873] {A=286.48, V=5, U=2}
[874] {A=286.48, V=5, U=2}
[875] {A=286.48, V=5, U=2}
[876] {A=229.18, V=5, U=0}
[877] {A=229.18, V=5, U=0}
[878] {A=286.48, V=5, U=2}
[879] {A=229.18, V=5, U=0}
[880] {A=286.48, V=5, U=2}
[881] {A=286.48, V=5, U=2}
[882] {A=229.18, V=5, U=0}
[883] {A=229.18, V=5, U=0}
[884] {A=229.18, V=5, U=0}
[885] {A=286.48, V=5, U=2}
[886] {A=286.48, V=5, U=2}
[887] {A=286.48, V=5, U=2}
[888] {A=229.18, V=5, U=0}
[889] {A=229.18, V=5, U=0}
[890] {A=229.18, V=5, U=0}
[891] {A=286.48, V=5, U=2}
[892] {A=286.48, V=5, U=2}
[893] {A=286.48, V=5, U=2}
[894] {A=229.18, V=5, U=0}
[895] {A=229.18, V=5, U=0}
[896] {A=286.48, V=5, U=2}
[897] {A=229.18, V=5, U=0}
[898] {A=286.48, V=5, U=2}
[899] {A=229.18, V=5, U=0}
[900] {A=286.48, V=5, U=2}
[901] {A=286.48, V=5, U=2}
[902] {A=229.18, V=5, U=0}
[903] {A=229.18, V=5, U=0}
[904] {A=229.18, V=5, U=0}
[905] {A=286.48, V=5, U=2}
[906] {A=286.48, V=5, U=2}
[907] {A=286.48, V=5, U=2}
[908] {A=229.18, V=5, U=0}
[909] {A=229.18, V=5, U=0}
[910] {A=229.18, V=5, U=0}
[911] {A=286.48, V=5, U=2}
[912] {A=286.48, V=5, U=2}
[913] {A=286.48, V=5, U=2}
[914] {A=286.48, V=5, U=2}
[915] {A=229.18, V=6, U=0}
[916] {A=229.18, V=5, U=0}
[917] {A=229.18, V=5, U=0}
[918] {A=229.18, V=5, U=0}
[919] {A=229.18, V=5, U=0}
[920] {A=286.48, V=5, U=2}
[921] {A=286.48, V=5, U=2}
[922] {A=286.48, V=5, U=2}
[923] {A=286.48, V=5, U=2}
[924] {A=286.48, V=5, U=2}
[925] {A=229.18, V=6, U=0}
[926] {A=229.18, V=5, U=0}
[927] {A=229.18, V=5, U=0}
[928] {A=229.18, V=5, U=0}
[929] {A=229.18, V=5, U=0}
[930] {A=286.48, V=5, U=2}
[931] {A=286.48, V=5, U=2}
[932] {A=286.48, V=5, U=2}
[933] {A=286.48, V=5, U=2}
[934] {A=286.48, V=5, U=2}
[935] {A=229.18, V=6, U=0}
[936] {A=229.18, V=5, U=0}
[937] {A=229.18, V=5, U=0}
[938] {A=229.18, V=5, U=0}
[939] {A=229.18, V=5, U=0}
[940] {A=286.48, V=5, U=2}
[941] {A=286.48, V=5, U=2}
[942] {A=286.48, V=5, U=2}
[943] {A=286.48, V=5, U=2}
[944] {A=286.48, V=5, U=2}
[945] {A=286.48, V=6, U=1}
[946] {A=229.18, V=6, U=0}
[947] {A=229.18, V=5, U=0}
[948] {A=229.18, V=5, U=0}
[949] {A=229.18, V=5, U=0}
[950] {A=229.18, V=5, U=0}
[951] {A=286.48, V=5, U=2}
[952] {A=286.48, V=5, U=2}
[953] {A=286.48, V=5, U=2}
[954] {A=286.48, V=5, U=2}
[955] {A=286.48, V=5, U=2}
[956] {A=229.18, V=6, U=0}
[957] {A=229.18, V=5, U=0}
[958] {A=229.18, V=5, U=0}
[959] {A=229.18, V=5, U=0}
[960] {A=229.18, V=5, U=0}
[961] {A=286.48, V=5, U=2}
[962] {A=286.48, V=5, U=2}
[963] {A=286.48, V=5, U=2}
[964] {A=286.48, V=5, U=2}
[965] {A=286.48, V=5, U=2}
[966] {A=286.48, V=6, U=1}
[967] {A=229.18, V=6, U=0}
[968] {A=229.18, V=5, U=0}
[969] {A=229.18, V=5, U=0}
[970] {A=229.18, V=5, U=0}
[971] {A=229.18, V=5, U=0}
[972] {A=286.48, V=5, U=2}
[973] {A=286.48, V=5, U=2}
[974] {A=286.48, V=5, U=2}
[975] {A=286.48, V=5, U=2}
[976] {A=286.48, V=5, U=2}
[977] {A=229.18, V=6, U=0}
[978] {A=229.18, V=5, U=0}
[979] {A=229.18, V=5, U=0}
[980] {A=229.18, V=5, U=0}
[981] {A=286.48, V=5, U=2}
[982] {A=286.48, V=5, U=2}
[983] {A=286.48, V=5, U=2}
[984] {A=229.18, V=5, U=0}
[985] {A=229.18, V=5, U=0}
[986] {A=229.18, V=5, U=0}
[987] {A=286.48, V=5, U=2}
[988] {A=286.48, V=5, U=2}
[989] {A=286.48, V=5, U=2}
[990] {A=286.48, V=5, U=2}
[991] {A=229.18, V=6, U=0}
[992] {A=229.18, V=5, U=0}
[993] {A=229.18, V=5, U=0}
[994] {A=229.18, V=5, U=0}
[995] {A=229.18, V=5, U=0}
[996] {A=286.48, V=5, U=2}
[997] {A=286.48, V=5, U=2}
[998] {A=286.48, V=5, U=2}
[999] {A=286.48, V=5, U=2}
[1000] {A=286.48, V=5, U=2}
[1001] {A=229.18, V=6, U=0}
[1002] {A=229.18, V=5, U=0}
[1003] {A=229.18, V=5, U=0}
[1004] {A=229.18, V=5, U=0}
[1005] {A=286.48, V=5, U=2}
[1006] {A=286.48, V=5, U=2}
[1007] {A=286.48, V=5, U=2}
[1008] {A=229.18, V=5, U=0}
[1009] {A=229.18, V=5, U=0}
[1010] {A=229.18, V=5, U=0}
[1011] {A=286.48, V=5, U=2}
[1012] {A=286.48, V=5, U=2}
[1013] {A=286.48, V=5, U=2}
[1014] {A=286.48, V=5, U=2}
[1015] {A=229.18, V=6, U=0}
[1016] {A=229.18, V=5, U=0}
[1017] {A=229.18, V=5, U=0}
[1018] {A=229.18, V=5, U=0}
[1019] {A=229.18, V=5, U=0}
[1020] {A=286.48, V=5, U=2}
[1021] {A=286.48, V=5, U=2}
[1022] {A=286.48, V=5, U=2}
[1023] {A=286.48, V=5, U=2}
[1024] {A=286.48, V=5, U=2}
[1025] {A=229.18, V=6, U=0}
[1026] {A=229.18, V=5, U=0}
[1027] {A=229.18, V=5, U=0}
[1028] {A=229.18, V=5, U=0}
[1029] {A=286.48, V=5, U=2}
[1030] {A=286.48, V=5, U=2}
[1031] {A=286.48, V=5, U=2}
[1032] {A=229.18, V=5, U=0}
[1033] {A=229.18, V=5, U=0}
[1034] {A=229.18, V=5, U=0}
[1035] {A=286.48, V=5, U=2}
[1036] {A=286.48, V=5, U=2}
[1037] {A=286.48, V=5, U=2}
[1038] {A=286.48, V=5, U=2}
[1039] {A=229.18, V=6, U=0}
[1040] {A=229.18, V=5, U=0}
[1041] {A=229.18, V=5, U=0}
[1042] {A=229.18, V=5, U=0}
[1043] {A=229.18, V=5, U=0}
[1044] {A=286.48, V=5, U=2}
[1045] {A=286.48, V=5, U=2}
[1046] {A=286.48, V=5, U=2}
[1047] {A=286.48, V=5, U=2}
[1048] {A=286.48, V=5, U=2}
[1049] {A=229.18, V=6, U=0}
[1050] {A=229.18, V=5, U=0}
[1051] {A=229.18, V=5, U=0}
[1052] {A=229.18, V=5, U=0}
[1053] {A=286.48, V=5, U=2}
[1054] {A=286.48, V=5, U=2}
[1055] {A=286.48, V=5, U=2}
[1056] {A=229.18, V=5, U=0}
[1057] {A=229.18, V=5, U=0}
[1058] {A=229.18, V=5, U=0}
[1059] {A=286.48, V=5, U=2}
[1060] {A=286.48, V=5, U=2}
[1061] {A=286.48, V=5, U=2}
[1062] {A=229.18, V=5, U=0}
[1063] {A=229.18, V=5, U=0}
[1064] {A=286.48, V=5, U=2}
[1065] {A=229.18, V=5, U=0}
[1066] {A=286.48, V=5, U=2}
[1067] {A=286.48, V=5, U=2}
[1068] {A=229.18, V=5, U=0}
[1069] {A=229.18, V=5, U=0}
[1070] {A=229.18, V=5, U=0}
[1071] {A=286.48, V=5, U=2}
[1072] {A=286.48, V=5, U=2}
[1073] {A=286.48, V=5, U=2}
[1074] {A=229.18, V=5, U=0}
[1075] {A=229.18, V=5, U=0}
[1076] {A=286.48, V=5, U=2}
[1077] {A=229.18, V=5, U=0}
[1078] {A=286.48, V=5, U=2}
[1079] {A=286.48, V=5, U=2}
[1080] {A=229.18, V=5, U=0}
[1081] {A=229.18, V=5, U=0}
[1082] {A=229.18, V=5, U=0}
[1083] {A=286.48, V=5, U=2}
[1084] {A=286.48, V=5, U=2}
[1085] {A=286.48, V=5, U=2}
[1086] {A=229.18, V=5, U=0}
[1087] {A=229.18, V=5, U=0}
[1088] {A=286.48, V=5, U=2}
[1089] {A=229.18, V=5, U=0}
[1090] {A=286.48, V=5, U=2}
[1091] {A=286.48, V=5, U=2}
[1092] {A=229.18, V=5, U=0}
[1093] {A=229.18, V=5, U=0}
[1094] {A=229.18, V=5, U=0}
[1095] {A=286.48, V=5, U=2}
[1096] {A=286.48, V=5, U=2}
[1097] {A=286.48, V=5, U=2}
[1098] {A=229.18, V=5, U=0}
[1099] {A=229.18, V=5, U=0}
[1100] {A=229.18, V=5, U=0}
[1101] {A=286.48, V=5, U=2}
[1102] {A=286.48, V=5, U=2}
[1103] {A=286.48, V=5, U=2}
[1104] {A=286.48, V=5, U=2}
[1105] {A=229.18, V=6, U=0}
[1106] {A=229.18, V=5, U=0}
[1107] {A=229.18, V=5, U=0}
[1108] {A=229.18, V=5, U=0}
[1109] {A=229.18, V=5, U=0}
[1110] {A=229.18, V=5, U=0}
[1111] {A=229.18, V=4, U=2}
[1112] {A=229.18, V=5, U=0}
[1113] {A=229.18, V=4, U=2}
[1114] {A=229.18, V=5, U=0}
[1115] {A=229.18, V=4, U=2}
[1116] {A=229.18, V=5, U=0}
[1117] {A=229.18, V=4, U=2}
[1118] {A=229.18, V=5, U=0}
[1119] {A=229.18, V=4, U=2}
[1120] {A=229.18, V=5, U=0}
[1121] {A=229.18, V=4, U=2}
[1122] {A=229.18, V=5, U=0}
[1123] {A=229.18, V=4, U=2}
[1124] {A=229.18, V=5, U=0}
[1125] {A=229.18, V=4, U=2}
[1126] {A=229.18, V=5, U=0}
[1127] {A=229.18, V=4, U=2}
[1128] {A=229.18, V=5, U=0}
[1129] {A=229.18, V=4, U=2}
[1130] {A=229.18, V=5, U=0}
[1131] {A=229.18, V=4, U=2}
[1132] {A=229.18, V=5, U=0}
[1133] {A=229.18, V=4, U=2}
[1134] {A=229.18, V=5, U=0}
[1135] {A=229.18, V=4, U=2}
[1136] {A=229.18, V=5, U=0}
[1137] {A=229.18, V=4, U=2}
[1138] {A=171.89, V=5, U=1}
[1139] {A=171.89, V=5, U=1}
[1140] {A=171.89, V=5, U=1}
[1141] {A=171.89, V=5, U=1}
[1142] {A=171.89, V=5, U=1}
[1143] {A=171.89, V=5, U=1}
[1144] {A=171.89, V=5, U=1}
[1145] {A=171.89, V=5, U=1}
[1146] {A=171.89, V=5, U=1}
[1147] {A=171.89, V=5, U=1}
[1148] {A=171.89, V=5, U=1}
[1149] {A=171.89, V=5, U=1}
[1150] {A=171.89, V=5, U=1}
[1151] {A=171.89, V=5, U=1}
[1152] {A=171.89, V=5, U=1}
[1153] {A=114.59, V=5, U=2}
[1154] {A=114.59, V=5, U=2}
[1155] {A=114.59, V=5, U=2}
[1156] {A=114.59, V=5, U=2}
[1157] {A=114.59, V=6, U=0}
[1158] {A=114.59, V=5, U=2}
[1159] {A=114.59, V=6, U=0}
[1160] {A=57.30, V=5, U=0}
[1161] {A=57.30, V=5, U=0}
[1162] {A=57.30, V=5, U=0}
[1163] {A=57.30, V=5, U=0}
[1164] {A=57.30, V=5, U=0}
[1165] {A=57.30, V=4, U=0}
[1166] {A=57.30, V=4, U=0}
[1167] {A=0.00, V=4, U=1}
[1168] {A=0.00, V=4, U=1}
[1169] {A=0.00, V=4, U=1}
[1170] {A=0.00, V=4, U=1}
[1171] {A=0.00, V=4, U=1}
[1172] {A=0.00, V=4, U=1}
[1173] {A=229.18, V=5, U=0}
[1174] {A=229.18, V=5, U=0}
[1175] {A=229.18, V=5, U=0}
[1176] {A=229.18, V=4, U=2}
[1177] {A=229.18, V=5, U=0}
[1178] {A=286.48, V=4, U=2}
[1179] {A=286.48, V=5, U=2}
[1180] {A=286.48, V=5, U=2}
[1181] {A=286.48, V=5, U=2}
[1182] {A=286.48, V=5, U=2}
[1183] {A=286.48, V=5, U=2}
[1184] {A=286.48, V=6, U=1}
[1185] {A=286.48, V=6, U=1}
[1186] {A=286.48, V=6, U=1}
[1187] {A=286.48, V=6, U=1}
[1188] {A=286.48, V=6, U=1}
[1189] {A=286.48, V=6, U=1}
[1190] {A=286.48, V=6, U=1}
[1191] {A=286.48, V=6, U=1}
[1192] {A=286.48, V=6, U=1}
[1193] {A=286.48, V=6, U=1}
[1194] {A=286.48, V=6, U=1}
[1195] {A=286.48, V=6, U=1}
[1196] {A=286.48, V=6, U=1}
[1197] {A=286.48, V=6, U=1}
[1198] {A=286.48, V=6, U=1}
[1199] {A=286.48, V=6, U=1}
[1200] {A=286.48, V=6, U=1}
[1201] {A=286.48, V=6, U=1}
[1202] {A=286.48, V=6, U=1}
[1203] {A=286.48, V=6, U=1}
[1204] {A=286.48, V=6, U=1}
[1205] {A=343.77, V=6, U=0}
[1206] {A=343.77, V=5, U=2}
[1207] {A=343.77, V=6, U=0}
[1208] {A=343.77, V=5, U=2}
[1209] {A=343.77, V=6, U=0}
[1210] {A=343.77, V=5, U=2}
[1211] {A=343.77, V=6, U=0}
[1212] {A=343.77, V=5, U=2}
[1213] {A=343.77, V=6, U=0}
[1214] {A=343.77, V=5, U=2}
[1215] {A=343.77, V=6, U=0}
[1216] {A=343.77, V=5, U=2}
[1217] {A=343.77, V=6, U=0}
[1218] {A=343.77, V=5, U=2}
[1219] {A=401.07, V=6, U=2}
[1220] {A=401.07, V=6, U=2}
[1221] {A=401.07, V=6, U=2}
[1222] {A=401.07, V=6, U=2}
[1223] {A=401.07, V=6, U=2}
[1224] {A=401.07, V=6, U=2}
[1225] {A=401.07, V=7, U=2}
[1226] {A=401.07, V=7, U=2}
[1227] {A=401.07, V=7, U=2}
[1228] {A=401.07, V=7, U=2}
[1229] {A=401.07, V=7, U=2}
[1230] {A=401.07, V=8, U=0}
[1231] {A=401.07, V=7, U=2}
[1232] {A=401.07, V=8, U=0}
[1233] {A=401.07, V=7, U=2}
[1234] {A=401.07, V=8, U=0}
[1235] {A=401.07, V=7, U=2}
[1236] {A=401.07, V=8, U=0}
[1237] {A=401.07, V=7, U=2}
[1238] {A=401.07, V=8, U=0}
[1239] {A=458.37, V=7, U=1}
[1240] {A=458.37, V=7, U=1}
[1241] {A=458.37, V=7, U=1}
[1242] {A=458.37, V=7, U=1}
[1243] {A=458.37, V=7, U=1}
[1244] {A=458.37, V=7, U=1}
[1245] {A=458.37, V=7, U=1}
[1246] {A=458.37, V=7, U=1}
[1247] {A=458.37, V=7, U=1}
[1248] {A=515.66, V=7, U=1}
[1249] {A=515.66, V=7, U=1}
[1250] {A=515.66, V=7, U=1}
[1251] {A=515.66, V=7, U=1}
[1252] {A=515.66, V=7, U=1}
[1253] {A=515.66, V=7, U=1}
[1254] {A=229.18, V=5, U=0}
[1255] {A=229.18, V=5, U=0}
[1256] {A=229.18, V=4, U=2}
[1257] {A=229.18, V=5, U=0}
[1258] {A=229.18, V=4, U=2}
[1259] {A=229.18, V=5, U=0}
[1260] {A=229.18, V=4, U=2}
[1261] {A=229.18, V=5, U=0}
[1262] {A=229.18, V=4, U=2}
[1263] {A=229.18, V=5, U=0}
[1264] {A=229.18, V=4, U=2}
[1265] {A=229.18, V=5, U=0}
[1266] {A=229.18, V=4, U=2}
[1267] {A=229.18, V=5, U=0}
[1268] {A=229.18, V=4, U=2}
[1269] {A=229.18, V=5, U=0}
[1270] {A=229.18, V=4, U=2}
[1271] {A=229.18, V=5, U=0}
[1272] {A=229.18, V=4, U=2}
[1273] {A=229.18, V=5, U=0}
[1274] {A=229.18, V=4, U=2}
[1275] {A=171.89, V=5, U=1}
[1276] {A=171.89, V=5, U=1}
[1277] {A=171.89, V=5, U=1}
[1278] {A=171.89, V=5, U=1}
[1279] {A=171.89, V=5, U=1}
[1280] {A=171.89, V=5, U=1}
[1281] {A=171.89, V=5, U=1}
[1282] {A=171.89, V=5, U=1}
[1283] {A=171.89, V=5, U=1}
[1284] {A=171.89, V=5, U=1}
[1285] {A=171.89, V=5, U=1}
[1286] {A=171.89, V=5, U=1}
[1287] {A=171.89, V=5, U=1}
[1288] {A=171.89, V=5, U=1}
[1289] {A=171.89, V=5, U=1}
[1290] {A=114.59, V=5, U=2}
[1291] {A=114.59, V=5, U=2}
[1292] {A=114.59, V=5, U=2}
[1293] {A=114.59, V=5, U=2}
[1294] {A=114.59, V=5, U=2}
[1295] {A=114.59, V=6, U=0}
[1296] {A=114.59, V=5, U=2}
[1297] {A=57.30, V=6, U=0}
[1298] {A=57.30, V=5, U=0}
[1299] {A=57.30, V=5, U=0}
[1300] {A=57.30, V=5, U=0}
[1301] {A=57.30, V=5, U=0}
[1302] {A=57.30, V=5, U=0}
[1303] {A=0.00, V=4, U=1}
[1304] {A=0.00, V=4, U=1}
[1305] {A=0.00, V=4, U=1}
[1306] {A=0.00, V=4, U=1}
[1307] {A=0.00, V=4, U=1}
[1308] {A=0.00, V=4, U=1}
[1309] {A=229.18, V=5, U=0}
[1310] {A=229.18, V=5, U=0}
[1311] {A=229.18, V=5, U=0}
[1312] {A=229.18, V=4, U=2}
[1313] {A=229.18, V=5, U=0}
[1314] {A=229.18, V=4, U=2}
[1315] {A=229.18, V=5, U=0}
[1316] {A=229.18, V=4, U=2}
[1317] {A=286.48, V=5, U=2}
[1318] {A=286.48, V=5, U=2}
[1319] {A=286.48, V=5, U=2}
[1320] {A=286.48, V=5, U=2}
[1321] {A=286.48, V=5, U=2}
[1322] {A=286.48, V=5, U=2}
[1323] {A=286.48, V=6, U=1}
[1324] {A=286.48, V=6, U=1}
[1325] {A=286.48, V=6, U=1}
[1326] {A=229.18, V=6, U=0}
[1327] {A=229.18, V=5, U=0}
[1328] {A=229.18, V=5, U=0}
[1329] {A=229.18, V=5, U=0}
[1330] {A=229.18, V=5, U=0}
[1331] {A=286.48, V=5, U=2}
[1332] {A=286.48, V=5, U=2}
[1333] {A=286.48, V=5, U=2}
[1334] {A=286.48, V=5, U=2}
[1335] {A=286.48, V=5, U=2}
[1336] {A=286.48, V=6, U=1}
[1337] {A=286.48, V=6, U=1}
[1338] {A=229.18, V=6, U=0}
[1339] {A=229.18, V=5, U=0}
[1340] {A=229.18, V=5, U=0}
[1341] {A=229.18, V=5, U=0}
[1342] {A=286.48, V=5, U=2}
[1343] {A=286.48, V=5, U=2}
[1344] {A=286.48, V=5, U=2}
[1345] {A=286.48, V=5, U=2}
[1346] {A=229.18, V=6, U=0}
[1347] {A=229.18, V=5, U=0}
[1348] {A=229.18, V=5, U=0}
[1349] {A=229.18, V=5, U=0}
[1350] {A=229.18, V=5, U=0}
[1351] {A=286.48, V=5, U=2}
[1352] {A=286.48, V=5, U=2}
[1353] {A=286.48, V=5, U=2}
[1354] {A=286.48, V=5, U=2}
[1355] {A=286.48, V=5, U=2}
[1356] {A=286.48, V=6, U=1}
[1357] {A=286.48, V=6, U=1}
[1358] {A=229.18, V=6, U=0}
[1359] {A=229.18, V=5, U=0}
[1360] {A=229.18, V=5, U=0}
[1361] {A=229.18, V=5, U=0}
[1362] {A=286.48, V=5, U=2}
[1363] {A=286.48, V=5, U=2}
[1364] {A=286.48, V=5, U=2}
[1365] {A=286.48, V=5, U=2}
[1366] {A=229.18, V=6, U=0}
[1367] {A=229.18, V=5, U=0}
[1368] {A=229.18, V=5, U=0}
[1369] {A=229.18, V=5, U=0}
[1370] {A=286.48, V=5, U=2}
[1371] {A=286.48, V=5, U=2}
[1372] {A=286.48, V=5, U=2}
[1373] {A=286.48, V=5, U=2}
[1374] {A=229.18, V=6, U=0}
[1375] {A=229.18, V=5, U=0}
[1376] {A=229.18, V=5, U=0}
[1377] {A=229.18, V=5, U=2}
[1378] {A=229.18, V=5, U=0}
[1379] {A=229.18, V=5, U=0}
[1380] {A=286.48, V=5, U=2}
[1381] {A=286.48, V=5, U=2}
[1382] {A=286.48, V=5, U=2}
[1383] {A=286.48, V=5, U=2}
[1384] {A=229.18, V=6, U=0}
[1385] {A=229.18, V=5, U=0}
[1386] {A=229.18, V=5, U=0}
[1387] {A=229.18, V=5, U=0}
[1388] {A=286.48, V=5, U=2}
[1389] {A=286.48, V=5, U=2}
[1390] {A=286.48, V=5, U=2}
[1391] {A=229.18, V=5, U=0}
[1392] {A=229.18, V=5, U=0}
[1393] {A=286.48, V=5, U=2}
[1394] {A=286.48, V=5, U=2}
[1395] {A=229.18, V=5, U=0}
[1396] {A=229.18, V=5, U=0}
[1397] {A=286.48, V=5, U=2}
[1398] {A=286.48, V=5, U=2}
[1399] {A=229.18, V=5, U=0}
[1400] {A=229.18, V=5, U=0}
[1401] {A=286.48, V=5, U=2}
[1402] {A=286.48, V=5, U=2}
[1403] {A=229.18, V=5, U=0}
[1404] {A=229.18, V=5, U=0}
[1405] {A=286.48, V=5, U=2}
[1406] {A=229.18, V=5, U=0}
[1407] {A=286.48, V=5, U=2}
[1408] {A=286.48, V=5, U=2}
[1409] {A=229.18, V=5, U=0}
[1410] {A=229.18, V=5, U=0}
[1411] {A=286.48, V=5, U=2}
[1412] {A=286.48, V=5, U=2}
[1413] {A=229.18, V=5, U=0}
[1414] {A=229.18, V=5, U=0}
[1415] {A=286.48, V=5, U=2}
[1416] {A=286.48, V=5, U=2}
[1417] {A=229.18, V=5, U=0}
[1418] {A=229.18, V=5, U=0}
[1419] {A=286.48, V=5, U=2}
[1420] {A=229.18, V=5, U=0}
[1421] {A=286.48, V=5, U=0}
[1422] {A=286.48, V=5, U=2}
[1423] {A=286.48, V=5, U=2}
[1424] {A=286.48, V=5, U=2}
[1425] {A=286.48, V=5, U=2}
[1426] {A=286.48, V=6, U=1}
[1427] {A=229.18, V=6, U=0}
[1428] {A=229.18, V=5, U=0}
[1429] {A=229.18, V=5, U=0}
[1430] {A=229.18, V=5, U=0}
[1431] {A=286.48, V=5, U=2}
[1432] {A=286.48, V=5, U=2}
[1433] {A=286.48, V=5, U=2}
[1434] {A=286.48, V=5, U=2}
[1435] {A=229.18, V=6, U=0}
[1436] {A=229.18, V=5, U=0}
[1437] {A=229.18, V=5, U=0}
[1438] {A=229.18, V=5, U=0}
[1439] {A=229.18, V=5, U=0}
[1440] {A=286.48, V=5, U=2}
[1441] {A=286.48, V=5, U=2}
[1442] {A=286.48, V=5, U=2}
[1443] {A=286.48, V=5, U=2}
[1444] {A=286.48, V=5, U=2}
